(0, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 0], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [275, 0, 15, 23, 15, 1, 2, 2, 0, 444], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [190, 0, 17, 23, 15, 1, 2, 2, 0, 445], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [615, 0, 19, 23, 15, 1, 2, 2, 2, 611], 'reward': 11492, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [65, 0, 12, 23, 12, 1, 1, 0, 0, 158], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [15, 0, 12, 23, 12, 1, 1, 0, 0, 159], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [5, 0, 13, 23, 13, 1, 2, 1, 0, 227], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 13, 23, 13, 1, 2, 2, 0, 254], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [315, 0, 14, 23, 14, 1, 2, 2, 0, 437], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [215, 0, 16, 23, 14, 1, 2, 2, 0, 438], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [610, 0, 18, 23, 14, 1, 2, 2, 2, 603], 'reward': 11546, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [65, 0, 12, 23, 12, 1, 1, 0, 0, 158], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [15, 0, 12, 23, 12, 1, 1, 0, 0, 159], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [0, 0, 13, 23, 12, 1, 2, 1, 0, 226], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [350, 0, 13, 23, 13, 1, 2, 2, 0, 436], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [255, 0, 15, 23, 13, 1, 2, 2, 0, 437], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [615, 0, 17, 23, 13, 1, 2, 2, 2, 606], 'reward': 11526, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [75, 0, 12, 23, 12, 1, 1, 0, 0, 161], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [25, 0, 12, 23, 12, 1, 1, 0, 0, 162], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [510, 0, 13, 23, 13, 1, 2, 1, 0, 434], 'reward': -1, 'action': 3, 'done': False})
(2, {'state': [360, 0, 15, 23, 13, 1, 2, 1, 0, 435], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [265, 0, 15, 23, 13, 1, 2, 1, 0, 436], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [795, 0, 17, 23, 13, 1, 2, 2, 2, 683], 'reward': 11009, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [70, 0, 12, 23, 12, 1, 1, 0, 0, 160], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [20, 0, 12, 23, 12, 1, 1, 0, 0, 161], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [510, 0, 13, 23, 13, 1, 2, 1, 0, 435], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [410, 0, 15, 23, 13, 1, 2, 1, 0, 436], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [955, 0, 17, 23, 13, 1, 2, 1, 2, 684], 'reward': 11002, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [65, 0, 12, 23, 12, 1, 1, 0, 0, 158], 'reward': -1, 'action': 2, 'done': False})
(2, {'state': [5, 0, 12, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 12, 23, 12, 1, 2, 2, 0, 227], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 2, 2, 0, 253], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 2, 2, 0, 276], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 301], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [190, 0, 16, 23, 15, 1, 2, 2, 0, 433], 'reward': -1, 'action': 3, 'done': False})
(1, {'state': [90, 0, 18, 23, 15, 1, 2, 2, 0, 434], 'reward': -1, 'action': 1, 'done': False})
(3, {'state': [0, 0, 18, 23, 15, 1, 2, 2, 0, 436], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [340, 0, 20, 31, 16, 1, 2, 2, 2, 577], 'reward': 11723, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [70, 0, 12, 23, 12, 1, 1, 0, 0, 158], 'reward': -1, 'action': 2, 'done': False})
(2, {'state': [0, 0, 12, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 12, 23, 12, 1, 2, 2, 0, 225], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 2, 2, 0, 253], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 2, 2, 0, 275], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 299], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [200, 0, 16, 23, 15, 1, 2, 2, 0, 435], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [100, 0, 18, 23, 15, 1, 2, 2, 0, 436], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [460, 0, 20, 23, 16, 1, 2, 2, 2, 580], 'reward': 11703, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [75, 0, 12, 23, 12, 1, 1, 0, 0, 163], 'reward': -1, 'action': 2, 'done': False})
(2, {'state': [5, 0, 12, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [5, 0, 12, 23, 12, 1, 2, 2, 0, 227], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 2, 2, 0, 254], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 2, 2, 0, 281], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [260, 0, 15, 23, 15, 1, 2, 2, 0, 444], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [170, 0, 17, 23, 15, 1, 2, 2, 0, 445], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [490, 0, 19, 23, 15, 1, 2, 2, 2, 578], 'reward': 11716, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [65, 0, 12, 23, 12, 1, 1, 0, 0, 158], 'reward': -1, 'action': 2, 'done': False})
(2, {'state': [0, 0, 12, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 12, 23, 12, 1, 2, 2, 0, 227], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 2, 2, 0, 254], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [290, 0, 14, 23, 14, 1, 2, 2, 0, 434], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [195, 0, 16, 23, 14, 1, 2, 2, 0, 435], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [525, 0, 18, 23, 14, 1, 2, 2, 2, 578], 'reward': 11716, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [70, 0, 12, 23, 12, 1, 1, 0, 0, 160], 'reward': -1, 'action': 2, 'done': False})
(2, {'state': [5, 0, 12, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 12, 23, 12, 1, 2, 2, 0, 226], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [330, 0, 13, 23, 13, 1, 2, 2, 0, 431], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [230, 0, 15, 23, 13, 1, 2, 2, 0, 432], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [550, 0, 17, 23, 13, 1, 2, 2, 2, 577], 'reward': 11723, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [70, 0, 12, 23, 12, 1, 1, 0, 0, 160], 'reward': -1, 'action': 2, 'done': False})
(2, {'state': [5, 0, 12, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [375, 0, 12, 23, 12, 1, 2, 2, 0, 435], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [275, 0, 14, 23, 12, 1, 2, 2, 0, 436], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [575, 0, 16, 23, 12, 1, 2, 2, 2, 583], 'reward': 11682, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [75, 0, 12, 23, 12, 1, 1, 0, 0, 161], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [525, 0, 12, 23, 12, 1, 2, 1, 0, 438], 'reward': -1, 'action': 3, 'done': False})
(2, {'state': [380, 0, 14, 23, 12, 1, 2, 1, 0, 439], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [280, 0, 14, 23, 12, 1, 2, 1, 0, 440], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [780, 0, 16, 23, 12, 1, 2, 2, 2, 687], 'reward': 10982, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [70, 0, 12, 23, 12, 1, 1, 0, 0, 161], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [525, 0, 12, 23, 12, 1, 2, 1, 0, 437], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [425, 0, 14, 23, 12, 1, 2, 1, 0, 438], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [930, 0, 16, 23, 12, 1, 2, 1, 2, 686], 'reward': 10989, 'action': None, 'done': True})

